"","Gene_name","NB.D1_logFC","NB.D1_logCPM","NB.D1_LR","NB.D1_PValue","NB.D1_FDR"
"ENSMUSG00000074178","Gm44749",1.74528766528508,2.6475157286548,31.415915850958,2.0826667182083e-08,2.30011782089825e-06
"ENSMUSG00000074199","Klra4",4.2186325567104,-0.374601275031678,15.1260951485107,0.000100563570003229,0.00396479121558184
"ENSMUSG00000074206","Sorcs3",-1.01051868992965,3.86653921349407,10.7214002573149,0.00105903497857737,0.0258308655062882
"ENSMUSG00000074469","Trav5-4",1.27294822413653,0.0454220253267552,9.53034860620843,0.00202101727867652,0.0423271003912217
"ENSMUSG00000074595","Rbms1",1.16339519674744,2.02916918499879,15.7219692720807,7.33670740843239e-05,0.00308401878083538
"ENSMUSG00000074934","Gm35692",-1.9906685755814,2.76029529848,9.31857911662178,0.00226841834426711,0.0465221990535334
"ENSMUSG00000075402","Gm31182",2.90248621364142,1.84496565513406,15.5843376170786,7.89054965738028e-05,0.00326030906923152
"ENSMUSG00000076434","Olfr730",-1.06083800345989,0.405571746401137,9.22658884878178,0.00238525615405775,0.0479776466915167
"ENSMUSG00000076609","Gm50420",1.56983107243622,-0.351812858258754,10.6478770852718,0.00110197321945661,0.0265135968613687
"ENSMUSG00000001240","Gm44381",-1.14264678432888,5.010565871435,31.9931431093135,1.5471773219863e-08,1.78638701053497e-06
"ENSMUSG00000019945","Gm22303",1.02026488775098,2.74573817360037,18.0220010229103,2.18366643945546e-05,0.00106377460164267
"ENSMUSG00000020019","Gm24153",1.09994058587849,5.7656584793025,49.9350805713346,1.58917843621377e-12,3.48854095979222e-10
"ENSMUSG00000079012","Ubn1",-4.01936086719155,3.79516515243885,232.02930333683,2.15175902006993e-52,9.56510678396586e-49
"ENSMUSG00000079014","4933407I08Rik",-2.15388837906403,0.329902448172847,24.6844079751255,6.7528288346213e-07,5.31292254461953e-05
"ENSMUSG00000079173","Slc17a4",1.73120088200606,3.07295774393628,34.4993833109933,4.2638639152619e-09,5.5339973925016e-07
"ENSMUSG00000020044","Gm25411",1.02131386898776,8.93368737512957,23.0924959433494,1.54392079858696e-06,0.000106723146206335
"ENSMUSG00000079465","Rnf227",1.11291346427336,6.31628964335194,31.2969443638282,2.2142787747514e-08,2.41546569900948e-06
"ENSMUSG00000079652","Gm47763",1.3376882020065,0.65711565107647,15.0564341654769,0.000104343950512069,0.00410473403552014
"ENSMUSG00000079845","Afmid",-1.28297404626296,2.24283818411371,11.7902299879115,0.000595423788177777,0.0167003586174913
"ENSMUSG00000020080","Gm22912",-1.38068920992481,4.15005162557743,48.5415001281801,3.23372849935552e-12,6.84511029131435e-10
"ENSMUSG00000020182","Gm26339",1.88996638456648,3.66253207609311,44.8286738515524,2.15050339077424e-11,3.64172388489112e-09
"ENSMUSG00000081467","Ppp2ca",1.52782287484199,0.7538094654823,22.3910986727357,2.22402389934458e-06,0.000145387385861198
"ENSMUSG00000020264","Gm44453",1.25761169585467,1.00557855363899,15.4794545032606,8.34069401916146e-05,0.0034084489891931
"ENSMUSG00000020310","Gm22048",-2.64224101096293,0.0679386768172836,29.1754145535282,6.61128119340582e-08,6.81194801803066e-06
"ENSMUSG00000082079","Gm2987",1.21223424370119,1.9954531976778,16.0952427521471,6.02351593000457e-05,0.00261868305015675
"ENSMUSG00000082601","Mettl7a3",1.10773449486941,0.550322227896496,9.33360583227257,0.00224989197562143,0.0463561172868188
"ENSMUSG00000020396","Mir759",-1.3330868840142,2.43660427984579,10.5826840953177,0.00114151804787862,0.0272447414890332
"ENSMUSG00000020427","Gm25915",1.01870448854707,3.31961633723418,19.4480152577704,1.03375205627396e-05,0.000576211451805872
"ENSMUSG00000083722","Gm17844",2.8416505023633,0.535155188194957,35.3653061211745,2.73312224900533e-09,3.57335637570322e-07
"ENSMUSG00000083945","Rpl23a-ps7",-3.79614876911188,-0.531125460206914,31.8277772840169,1.68466150132436e-08,1.92019013814413e-06
"ENSMUSG00000020604","Gm25625",1.2741552785174,4.7628163702937,48.6156583024474,3.1137321098192e-12,6.67051453550544e-10
"ENSMUSG00000084066","Gm11672",-1.41897838400347,1.62482920302334,14.5074998282699,0.000139602649000626,0.00520467648559555
"ENSMUSG00000020627","Gm23344",-1.86009061675841,4.15457222834801,72.2578813806964,1.88835016279689e-17,8.39418856117285e-15
"ENSMUSG00000020689","n-R5s98",1.62092860826099,0.781501272967046,21.7926069659116,3.03768380770345e-06,0.000194291567571134
"ENSMUSG00000084890","AC121573.1",-1.66163992641444,6.56343010780329,15.2249809388171,9.54326371499399e-05,0.00377925995804695
"ENSMUSG00000020704","Gm24442",1.13495407339251,3.17710513083859,15.6935479638709,7.44777944609148e-05,0.00312332467761681
"ENSMUSG00000084987","Recql",2.2963947645227,0.483976060790697,24.9779900887412,5.79885251869847e-07,4.68679075613534e-05
"ENSMUSG00000085069","Prl3d1",1.67504706219411,4.34281380030062,66.3270892182518,3.81972928268541e-16,1.47649144294411e-13
"ENSMUSG00000085072","Cog4",1.05867958784699,0.502685339412007,9.73459753677584,0.00180831605092668,0.0389741426685179
"ENSMUSG00000020732","Snora64",1.6758240131577,4.99291209774774,45.4272335750037,1.58416265946443e-11,2.73475691727544e-09
"ENSMUSG00000085304","Ift172",-2.99042659069882,0.0921189171981648,22.8931645441372,1.71259796687684e-06,0.000116227879576477
"ENSMUSG00000085867","Elac2",1.39630070196253,-0.506811154287456,10.3908920415751,0.00126638427859373,0.0296674293250001
"ENSMUSG00000086040","Rasgrp2",1.2859490304909,5.45824039186152,49.2571136384666,2.24517684156394e-12,4.86847431949371e-10
"ENSMUSG00000086291","Gm15454",-2.86298230112582,1.84272815214843,47.8075725910038,4.70172487714604e-12,9.39341236410491e-10
"ENSMUSG00000086322","Gm13930",-1.14087928690775,2.61402271699321,15.8064094115071,7.01644224438134e-05,0.00298467367338145
"ENSMUSG00000020912","Il11ra2",-1.57773881202608,10.9484100457016,11.4544076330421,0.000713246218236181,0.0192884086107611
"ENSMUSG00000086775","Lce1m",1.77537870759917,-0.0304072730864016,14.525160714705,0.000138300038119194,0.00517707995325768
"ENSMUSG00000086810","Tsc22d2",1.2979704009763,1.99836928768432,24.3703761477885,7.9481570129317e-07,6.07789747081541e-05
"ENSMUSG00000086866","Gm8950",1.59470711650496,0.292247327530524,14.8727695004292,0.000115011290172909,0.00446509989206222
"ENSMUSG00000020963","Gm23640",2.01523725902374,5.90608695940652,113.870814920012,1.39080728434996e-26,1.90230340946359e-23
"ENSMUSG00000087095","4930466I24Rik",-1.00643734736833,2.60617815868234,9.28592554367465,0.00230921215873017,0.0469628254853255
"ENSMUSG00000087168","Syt8",-2.65015124252086,1.70753075071566,53.4412518974682,2.66442723037353e-13,6.58002508100997e-11
"ENSMUSG00000087200","Heatr1",1.4604282685669,0.402441620376514,10.5976727657867,0.00113230093838282,0.0270975006532772
"ENSMUSG00000021091","Mir201",-3.96012645373408,11.0616755872352,134.73599712457,3.77122666420379e-31,8.38202266452596e-28
"ENSMUSG00000021186","Gm26463",-1.43512335004236,7.02164491558891,48.3160807984934,3.6276510242755e-12,7.5886191603109e-10
"ENSMUSG00000021194","Gm26207",-1.91444500072562,3.95051488134109,27.8174563680167,1.33317779754287e-07,1.23464762594322e-05
"ENSMUSG00000021363","Mir7043",-1.32517750428916,4.42433958643527,24.3949160148281,7.84755179837543e-07,6.06683993595276e-05
"ENSMUSG00000090066","Tmem238",2.28274314870551,2.45857276435814,61.3157364199048,4.86178886220064e-15,1.63108429733565e-12
"ENSMUSG00000090698","Gm13710",1.07301020087133,3.83033591852715,22.8625600295069,1.74008499576242e-06,0.000117198679203226
"ENSMUSG00000091155","Gm29449",-4.10142459530226,4.92220023309234,305.567021621358,2.01809367230639e-68,3.58837235872799e-64
"ENSMUSG00000091402","Gm48590",1.42040440741193,5.23615624243813,32.4139674237765,1.24587762213139e-08,1.45743092099462e-06
"ENSMUSG00000091553","Cand1",-3.99802331939367,4.3802263761968,239.768225233848,4.41817454144726e-54,2.61865205071579e-50
"ENSMUSG00000021557","Gm24968",-2.41869103090231,6.01806549125296,121.95908931652,2.35647284798152e-28,3.49170364249662e-25
"ENSMUSG00000091722","Gm13887",-2.13237939572464,0.33068075050367,14.5867234818137,0.000133854287311177,0.00506396400570219
"ENSMUSG00000091735","Cgrrf1",-1.20830116727856,0.469775207789999,9.51566440291066,0.00203725331590424,0.0426169426001098
"ENSMUSG00000021575","Mir466c-1",-1.29272794456754,1.02937823662985,11.1067823524832,0.00086012587686221,0.022153830197157
"ENSMUSG00000092323","Gm38302",1.65348302941699,-0.65012874424177,10.1571600192641,0.00143741880412906,0.0326420737627316
"ENSMUSG00000092586","Idh3b",-1.33855942522257,5.8430462940002,9.3470071605048,0.0022334990459618,0.0461252573010996
"ENSMUSG00000021708","Gm22183",-1.06129092042198,3.43943122827861,19.3356756620804,1.09638618599999e-05,0.000601692678187214
"ENSMUSG00000094595","Mbnl1",1.49343724575849,0.20806659095279,13.4557671090934,0.000244254205550849,0.00825681374315523
"ENSMUSG00000094690","Prph",1.73281069667464,0.0708089558454508,19.0958951819508,1.24311968768572e-05,0.000673899730693286
"ENSMUSG00000094840","Galt",-5.54890091805085,0.79236123450993,100.497777169329,1.18529904331767e-23,1.10925275206482e-20
"ENSMUSG00000021943","Gm25221",2.67065411756127,1.08573874258929,38.1305418515247,6.61662902297008e-10,9.64346562765827e-08
"ENSMUSG00000022056","Gm23595",2.75046983774869,1.01887418275561,67.0630901597802,2.62955764845777e-16,1.03902587882728e-13
"ENSMUSG00000022085","Gm27866",1.25970806646773,0.568897513522499,13.1030688722107,0.000294812423446489,0.00951371996606539
"ENSMUSG00000022146","Gm24270",-2.59916591525361,8.37058568886906,126.039654350252,3.01400092945336e-29,5.95466116962335e-26
"ENSMUSG00000096957","Vmn1r-ps144",1.03385570515798,1.20402618539505,11.0302238563448,0.000896383226872016,0.0228019887797015
"ENSMUSG00000097156","4930421C12Rik",1.510801045016,5.31347903556662,39.3699427746548,3.50653211291128e-10,5.28386843217588e-08
"ENSMUSG00000097545","Gm21057",-1.54831308251043,6.15790832269897,15.8418553177281,6.88622875309785e-05,0.0029444485977142
"ENSMUSG00000097727","Gm42981",1.65472121231224,3.29087248604465,47.0022514204554,7.09052062931042e-12,1.32712155062914e-09
"ENSMUSG00000097828","Tmem204",-1.3032802626263,1.65045240297418,13.7101271077422,0.000213301195758372,0.00736448264423226
"ENSMUSG00000097863","Ppp1r35",1.44342909442144,-0.362670544998915,10.5545937979955,0.0011589968000358,0.0275509653762522
"ENSMUSG00000098233","Cetn3",-2.29191122154183,2.7222197248652,45.8502343685818,1.2764785536804e-11,2.26970651629911e-09
"ENSMUSG00000098424","Dpy19l3",1.5087684959212,2.41496075101081,33.5434005985391,6.96914316497205e-09,8.78853436995518e-07
"ENSMUSG00000022425","Gm19658",1.64594566390482,10.3963061151978,46.2288133068004,1.05218190987654e-11,1.88978247873886e-09
"ENSMUSG00000022468","Gm26275",1.17351950596879,3.13729139266242,20.6746117467887,5.44329746963483e-06,0.000321552399692946
"ENSMUSG00000022491","Gm23016",-3.74709421143802,2.70477210343164,61.8181205708021,3.76691840294681e-15,1.31332502201563e-12
"ENSMUSG00000022577","Gm44467",-2.34253798786878,1.18788041111118,21.2999239913386,3.92747070719569e-06,0.00024332528447612
"ENSMUSG00000022594","Mir493",-1.01354424813218,6.38451650586191,13.635927647225,0.000221898202165532,0.00760225805916248
"ENSMUSG00000022595","Mir369",-1.47765081342094,9.51212305024872,12.9706526173307,0.000316411709667972,0.0100646093195102
"ENSMUSG00000022596","Gm23194",-1.69655105625529,8.59630289486716,12.475960991804,0.000412222532751501,0.0125449409017302
"ENSMUSG00000022619","Mir7678",-1.176932957294,2.91244672428014,11.138975923138,0.000845325467289824,0.0218787949547021
"ENSMUSG00000000215","Gm24984",1.72281586759205,2.77229543008112,46.3424239739161,9.92906747705017e-12,1.80151784499417e-09
"ENSMUSG00000022722","Gm27896",-1.58621129810575,5.2485687569121,51.4431336327085,7.37013056198794e-13,1.72431962529878e-10
"ENSMUSG00000022763","Gm17622",1.08987339107875,4.02491675743217,23.4958933328859,1.2518068051426e-06,8.83268920723833e-05
"ENSMUSG00000022790","Gm21897",-2.10360575853802,2.81084311830032,37.1696019128353,1.08288726449051e-09,1.52816019443697e-07
"ENSMUSG00000101431","Gm4425",1.04595638791753,6.27813484455857,32.426546262543,1.23783914411736e-08,1.45743092099462e-06
"ENSMUSG00000101573","Comtd1",1.78782631881927,-0.279772407245093,16.8465232836252,4.05275030874625e-05,0.00185726683607776
"ENSMUSG00000022935","Gm21060",1.26471277242474,4.73880920677938,25.6756529859945,4.03890596684345e-07,3.4526820671367e-05
"ENSMUSG00000022991","Gm22118",-3.96676337519812,3.72348867804357,251.953853766313,9.73841857730639e-57,8.65794103615425e-53
"ENSMUSG00000023000","Gm22750",-1.64045033092243,0.338800864098635,15.377666805838,8.80225257745885e-05,0.00354904428752371
"ENSMUSG00000023013","Gm24432",-2.60002752769553,0.0118230304319414,18.294042445097,1.89298240820018e-05,0.000953516152980381
"ENSMUSG00000023019","Gm25749",-1.02767796239541,2.54033184072666,15.2773867778213,9.28210791019807e-05,0.00369228547541906
"ENSMUSG00000023044","Gm27849",1.09818467452768,6.96755493700188,38.4676289296629,5.5669438886772e-10,8.18064704831152e-08
"ENSMUSG00000023048","Gm23134",-1.02456781440976,7.78109903986077,23.5386266018202,1.22430990644152e-06,8.70778177857469e-05
"ENSMUSG00000002289","Gm25102",-1.5507292862998,4.55880259671117,37.749621693444,8.04323153061555e-10,1.15336048262803e-07
"ENSMUSG00000103073","Rgs17",-4.74963912914361,-0.673706339758232,56.5122649765268,5.58489301810295e-14,1.55164035554513e-11
"ENSMUSG00000103119","Npl",-1.32040468683129,3.22553858380968,10.3668545423697,0.00128297952612274,0.0299378726430294
"ENSMUSG00000023328","Gm25068",-2.42762233102304,3.73187077989137,97.701206846024,4.8652576968323e-23,3.93223395942615e-20
"ENSMUSG00000023439","Gm22475",-3.19351464141776,6.52376580503703,124.763004943887,5.73510055659842e-29,1.01975822996877e-25
"ENSMUSG00000023484","AC133103.3",-3.02718270724688,1.80694004654937,57.648147137297,3.13458100916358e-14,9.44677710575215e-12
"ENSMUSG00000023886","Gm23757",1.05336536299126,2.72056163160945,21.9810710103528,2.75352788651006e-06,0.000177393041123317
"ENSMUSG00000023951","Gm22782",1.28756619560559,7.2777240975458,46.7505581138964,8.06219732718518e-12,1.47787557396577e-09
"ENSMUSG00000104597","Cldn5",1.30209961742002,-0.185954286051023,10.3186113664441,0.00131695341294361,0.0304905581192061
"ENSMUSG00000104955","1600012P17Rik",-6.16914097922309,0.224497550709807,70.2257322237963,5.28919708762798e-17,2.2392193670265e-14
"ENSMUSG00000000248","Gm23047",-1.71231268153273,1.22332464470901,13.0195040235794,0.000308263448674086,0.00982790962887004
"ENSMUSG00000024164","Gm26484",-1.25112857338427,3.89218129903076,23.8759456344262,1.02747641326122e-06,7.42664963585277e-05
"ENSMUSG00000105867","Gm18299",1.12630288567842,1.20572469381218,12.0937753245358,0.000505904333545271,0.0147709112557774
"ENSMUSG00000106678","Olfr1455-ps1",-1.09358027344159,1.47425225788178,9.66647703910363,0.0018766082449199,0.040202374943278
"ENSMUSG00000107021","C230099D08Rik",-3.28062095057659,-0.426824978710714,18.9827535930949,1.31905333893507e-05,0.000704326949537674
"ENSMUSG00000107092","Ppp1cc",-1.0023576935976,5.16728039472867,29.1148258157116,6.82129817672134e-08,6.95026915548442e-06
"ENSMUSG00000024459","Gm28001",1.10977057098318,3.41670198012591,25.5725466167957,4.2605830216707e-07,3.62475725877161e-05
"ENSMUSG00000024502","Gm23432",1.47703700244346,4.90722744792804,56.6997279838279,5.07705734744294e-14,1.46858518370256e-11
"ENSMUSG00000107810","Gm19640",1.31680407818206,-0.333688254789125,10.0723831532933,0.00150508231621198,0.0340915524389366
"ENSMUSG00000024529","Gm47291",1.11644476597546,1.95060357993164,12.9332337308375,0.000322799669266732,0.0102311959344595
"ENSMUSG00000024530","Gm22739",-1.20254865601141,0.482549072923185,10.9682475239107,0.000926863718560434,0.0233105569727342
"ENSMUSG00000108398","Pramef25",-1.3011946812491,1.40319867720817,10.7408961144556,0.00104793576604462,0.0256657656419276
"ENSMUSG00000108422","Slc27a3",-3.09400097911389,-0.412542807263782,16.6642095685098,4.46148430428765e-05,0.00200327405087219
"ENSMUSG00000108423","Gm11934",-3.15163114088059,-1.18172368646599,18.0337120874581,2.17027473743075e-05,0.00106077122168515
"ENSMUSG00000024621","Mir8120",1.40990587191235,7.15467461685548,55.3897943242115,9.88483325993924e-14,2.62331671932805e-11
"ENSMUSG00000024697","Gm47312",-1.18525530080338,2.90220384678932,20.9777665504417,4.64644381206682e-06,0.000281974120895427
"ENSMUSG00000108930","Gm49066",1.58645345742749,0.0737713936631005,11.3829876106604,0.000741198079083066,0.0198482575966506
"ENSMUSG00000024743","Mir6405",-1.1051438827095,2.55756764135382,10.5723252760389,0.00114793240802556,0.027324479447259
"ENSMUSG00000109819","Gm48315",1.65076008233603,1.58757662553835,24.6334590849882,6.93373402240997e-07,5.43122135032915e-05
"ENSMUSG00000110298","Gm3194",1.73875294532569,0.587032779825068,23.9463732222122,9.90567207729023e-07,7.25149006137861e-05
"ENSMUSG00000110344","Olfr626-ps1",-1.30383121186959,2.25346061535046,15.6432675790136,7.6484380309598e-05,0.00318493856272825
"ENSMUSG00000024979","Gm25276",-3.58225186997902,-1.01141861920855,32.6435287388826,1.10707396630779e-08,1.32113303321603e-06
"ENSMUSG00000024990","Gm23633",-1.33112700161042,1.20542141984039,12.4716496701981,0.000413175040884826,0.0125449409017302
"ENSMUSG00000024992","Gm25578",-1.85591700431046,4.51649338194098,107.714629104078,3.10402958796784e-25,3.44954688147851e-22
"ENSMUSG00000024998","Gm26187",1.07109972614452,6.454290263465,41.1289743098326,1.42508038427466e-10,2.26244234935605e-08
"ENSMUSG00000111157","Olfr1103-ps1",-1.89158654822035,0.593122339935276,26.8583484468611,2.18926586286855e-07,1.9860885871258e-05
"ENSMUSG00000111682","Kpna4",-1.26530567718336,2.40004218900383,18.4570422378347,1.73777478373984e-05,0.000882839240847945
"ENSMUSG00000112105","Gm48360",-1.03713919357832,0.959537022585313,10.8157077976857,0.00100642541003831,0.0248545141887378
"ENSMUSG00000025279","Gm26496",1.55173249356182,-0.308711346500195,10.904578738221,0.000959268522165195,0.0238890106339206
"ENSMUSG00000025321","Gm26200",1.91776931643122,8.38017417879398,77.628317385602,1.24374161021636e-18,6.701505930684e-16
"ENSMUSG00000113216","Fam91a1",1.03400792941522,2.33528077263239,13.1966073384939,0.000280456361242387,0.00915008176009336
"ENSMUSG00000113252","4933406J10Rik",3.58059577015361,1.59881371338026,62.1959171442218,3.10931899483695e-15,1.10573602094392e-12
"ENSMUSG00000113346","Gm49669",2.3176909012761,1.90600938775024,52.1000952437732,5.27423708494624e-13,1.25041612809905e-10
"ENSMUSG00000113586","Bmi1",1.60878179021258,-0.142315766878225,10.8428686640497,0.000991769671572771,0.0245608029669017
"ENSMUSG00000113741","Gm40663",-3.31213981911879,-0.787637135806919,26.2443818583127,3.00828712576468e-07,2.63499277749861e-05
"ENSMUSG00000025582","Gm22468",-1.20846396692201,1.75729531593563,10.2971210425902,0.00133237916998723,0.0307675766513544
"ENSMUSG00000114210","Gm13017",-1.15208575324377,1.17765039760303,9.89692508095141,0.00165555170631794,0.0364774046076081
"ENSMUSG00000025739","Gm10434",-1.48144816008095,2.05558055894963,11.3141345741364,0.000769193033165862,0.0203224685330196
"ENSMUSG00000115008","Vmn1r251",2.14393619242285,3.79784609502227,78.3732502357592,8.52994565771398e-19,4.89261173354233e-16
"ENSMUSG00000115186","A530088E08Rik",1.05168121357957,2.20098300430267,14.2438521437742,0.000160584520634529,0.00589949041612099
"ENSMUSG00000025916","Mir7007",-1.23891317445641,0.863110264935983,10.2613340380926,0.00135847411343076,0.0313294788727787
"ENSMUSG00000025921","Gm22285",1.08857536109828,8.93362788437673,28.1612666807381,1.11616032688839e-07,1.0593604697322e-05
"ENSMUSG00000115398","Fbn1",2.05306240135198,3.53968250223084,59.8688395853506,1.01394116777039e-14,3.27797961893187e-12
"ENSMUSG00000115516","Gm4430",1.04650341648679,0.869544272984657,12.0826964921886,0.000508919395049887,0.0148345832186591
"ENSMUSG00000115518","Vmn1r256",-1.91771755606929,1.29023501845923,35.9207069432734,2.05512960060328e-09,2.72703428569603e-07
"ENSMUSG00000115783","Tatdn1",-1.38503668600702,5.06505266603516,18.3286972833248,1.8588587050559e-05,0.000941662867082592
"ENSMUSG00000115850","Gm3727",1.00772757469095,3.41816653775361,18.2461916290413,1.94113668099125e-05,0.000972263417597333
"ENSMUSG00000115918","Gm50060",-1.30358470027864,1.06543202215133,10.9316192976506,0.000945368319171001,0.0236576068329021
"ENSMUSG00000116056","Gm19265",-2.31478383406065,-0.0453877512397239,25.6807921013089,4.02816456656722e-07,3.4526820671367e-05
"ENSMUSG00000003153","Gm22600",-1.09694931507608,2.33053092091159,12.3699315269454,0.000436303607244746,0.0131267587824346
"ENSMUSG00000026114","Gm25868",-2.23436689473236,0.437089841517118,27.6093574152606,1.48458828201884e-07,1.36774426127342e-05
"ENSMUSG00000117056","Gm41030",1.71128073280544,-0.246487927888175,17.5275175261597,2.83179403562852e-05,0.00135512625286602
"ENSMUSG00000117139","Gm2517",1.94428503843327,-0.371037100335168,13.4493386272632,0.000245092567602053,0.00825898668266403
"ENSMUSG00000117296","Gm11977",-6.7715330176184,-0.299050511565225,75.0386181610481,4.61596342807828e-18,2.21828231661243e-15
"ENSMUSG00000026204","Gm24054",-2.24264195470761,3.91332310051631,100.833931931705,1.00027973552479e-23,9.88109665409243e-21
"ENSMUSG00000118018","Gm29719",1.25720876807115,1.76121271791131,14.0629899671002,0.000176788507036412,0.00632363731361178
"ENSMUSG00000026380","Mir1968",1.1898003353357,5.15243131516541,18.8692107117939,1.39994074876155e-05,0.000736721783312439
"ENSMUSG00000026414","Gm24427",-1.16641886654824,3.36691026311535,16.6801261493766,4.42420654037878e-05,0.00199156497454367
"ENSMUSG00000026452","Mir8114",-1.77191896462501,1.1526101118003,15.3130896928607,9.10831845114388e-05,0.00363943843550088
"ENSMUSG00000003279","Mir7652",1.20919859598855,5.02021831344552,33.2100307870428,8.2722707175418e-09,1.02145309464313e-06
"ENSMUSG00000026468","Gm22282",-1.59267879428321,1.5772890731045,14.0340046916149,0.000179534405832074,0.00637185882255511
"ENSMUSG00000026527","Mir877",-1.39029649193534,1.63359501217611,11.5662403634728,0.000671600744195801,0.0184286000502246
"ENSMUSG00000026581","Mir6355",2.39500321591861,0.633803017113416,25.4569822482378,4.52357528007147e-07,3.77625717904188e-05
"ENSMUSG00000026678","Gm25994",1.0192870092563,4.56691033384541,13.6255884441898,0.000223123540966484,0.00761690408760834
"ENSMUSG00000026697","n-R5s3",2.07921134728421,3.56661697904155,21.1030161758582,4.35242517889699e-06,0.000266863696917129
"ENSMUSG00000026778","Mir8117",1.04846873209971,6.67775860414672,31.4442612135202,2.05248345788096e-08,2.28095052278634e-06
"ENSMUSG00000026822","Gm22315",-3.26060176321387,4.61817182129629,75.4455733256241,3.7561940980998e-18,1.86886549168473e-15
"ENSMUSG00000026870","Gm27374",1.53143747727064,3.08495402345771,45.3568717134083,1.64210845094545e-11,2.80753176598664e-09
"ENSMUSG00000003476","Gm22466",1.69118678075672,3.5915701372316,52.7703977875167,3.74909436903326e-13,9.13186944873705e-11
"ENSMUSG00000027220","Hmgn5",-1.36074265789997,2.06635039206988,9.84397756842663,0.00170388668068257,0.0373113412182473
"ENSMUSG00000027270","Gm42697",-2.00970075042361,2.23429142129794,14.0098017744379,0.000181860138355243,0.00644154406393341
"ENSMUSG00000027350","Vmn2r-ps83",-1.29099249032242,4.13228457124815,14.5380193124698,0.000137359333465972,0.0051636074172483
"ENSMUSG00000027358","Elavl4",1.04215383836851,4.71731001683459,25.12139496296,5.38322713622642e-07,4.3907872343689e-05
"ENSMUSG00000027360","4930558J18Rik",1.57303264075646,-0.0804427931557338,12.179021767636,0.000483299832757635,0.0143225905437725
"ENSMUSG00000027525","Gm8681",1.3979476175868,3.62653754913383,26.7267554046602,2.34353950581704e-07,2.10456949257236e-05
"ENSMUSG00000027574","Gm14661",1.01166192807881,0.914159050739119,9.12640452754043,0.00251946382847806,0.0497762070379649
"ENSMUSG00000027656","Srpk3",1.3260248931802,0.807451621574455,11.4783999748596,0.000704097204954099,0.0191138204599829
"ENSMUSG00000027858","Gm2427",1.26525048654572,1.56131897404066,11.6603383063548,0.00063846729262541,0.0176009099692596
"ENSMUSG00000027875","Gm48868",1.13288770385909,7.87834459497099,32.9615085853213,9.40016413412427e-09,1.1527194377163e-06
"ENSMUSG00000027950","BC021767",-1.09779870977539,1.85350428245945,9.66839572789428,0.00187464939201222,0.040202374943278
"ENSMUSG00000003849","Gm44314",1.13003970506041,6.20410000563379,58.6670770413746,1.86740260059031e-14,5.72487683467177e-12
"ENSMUSG00000027962","Traj24",-1.14605086662418,3.81828848589156,15.7460454769422,7.24392083897317e-05,0.00306116114752105
"ENSMUSG00000028012","Gm42576",1.06067899716115,7.65374511644704,28.1544978669633,1.12007068393034e-07,1.0593604697322e-05
"ENSMUSG00000003872","Gm24731",-1.2240680497138,0.642573021312458,11.7089168734432,0.0006220131437064,0.0172274387978871
"ENSMUSG00000028072","4930519L02Rik",-3.63705658661817,1.69578993250165,80.6751550498785,2.66046167069862e-19,1.57685563222307e-16
"ENSMUSG00000028132","BC034090",1.55847235101089,7.50737809042227,60.3124326808133,8.09345813266214e-15,2.66499590846047e-12
"ENSMUSG00000028174","Gm18971",2.34221532040429,10.6344740461026,64.3182815548121,1.05858925311566e-15,3.92141156451032e-13
"ENSMUSG00000028370","Gm9408",-1.50863229068078,1.04465788479594,16.3035841608761,5.39617891697611e-05,0.00237498656739485
"ENSMUSG00000028494","Gm27013",-1.86566629466711,7.09117353650156,89.3181776735923,3.36156165495804e-21,2.29892029949265e-18
"ENSMUSG00000028635","Galnt12",-3.81551753255293,1.96761327054755,64.5777908765377,9.27954350205683e-16,3.51062900021431e-13
"ENSMUSG00000028644","Olfr921",1.13685867953741,5.46787085624987,41.9662750008709,9.28612607479884e-11,1.51483126363301e-08
"ENSMUSG00000028785","4930447C11Rik",-1.41395042123081,2.63412033630792,18.0326064698052,2.17153548559358e-05,0.00106077122168515
"ENSMUSG00000004296","Gm26398",1.29415848393987,1.59250669579366,17.3660475532819,3.08284164934662e-05,0.00146566864617733
"ENSMUSG00000028804","Airn",-1.62273888559924,0.423465103144079,10.7936268267753,0.00101850136560441,0.0250830647947535
"ENSMUSG00000028836","Dhx33",-1.35323626223034,1.4454129308802,14.2196574524785,0.000162662387396411,0.00595123438332424
"ENSMUSG00000029082","Hcfc1r1-ps1",-2.07237292140011,1.26678783571857,35.8666871948382,2.11290596472011e-09,2.78293192286579e-07
"ENSMUSG00000029161","Gm5621",-1.89926595672652,-0.380530333039247,11.8441816845232,0.000578417880832553,0.0164294701902294
"ENSMUSG00000029211","Gm29909",1.97131415226375,2.44086004286814,50.3932949038674,1.25823385459195e-12,2.83198179348094e-10
"ENSMUSG00000029544","Trpm8",-1.28359156567721,3.16845868356457,9.78021287459803,0.00176399890221435,0.0382161204593367
"ENSMUSG00000029581","Gm15721",-1.02841277271485,5.80203006059093,23.0867532174004,1.54853898662811e-06,0.000106723146206335
"ENSMUSG00000029712","Ptk2",-1.1708126602279,1.05584714705485,10.6453402894617,0.00110348576431958,0.0265135968613687
"ENSMUSG00000000392","Gm25059",1.00938627195133,6.68442790962075,29.1093992001058,6.84043137174384e-08,6.95026915548442e-06
